date,Fe-O163_dist,Fe-O164_dist,Fe-O165_dist,Fe-O166_dist,Fe-O167_dist,Fe-O168_dist,Fe-O169_dist,Fe-O170_dist,Fe-O171_dist,Fe-O172_dist,Fe-O173_dist,Fe-O174_dist,Fe-O175_dist,Fe-O176_dist,Fe-O177_dist,Fe-O178_dist,Fe-O179_dist,Fe-O180_dist,Fe-O181_dist,Fe-O182_dist,Fe-O183_dist,Fe-O184_dist,Fe-O185_dist,Fe-O186_dist,Fe-O187_dist,Fe-O188_dist,Fe-O189_dist,Fe-O190_dist,Fe-O191_dist,Fe-O192_dist,Fe-O193_dist,Fe-O194_dist
2024-01-01 00:04:40,8.907482775692019,7.9559651774131055,6.559151015781175,7.255732123420789,8.304221639628485,6.358844861422331,7.444208778540493,4.73503138782726,4.948657729154555,6.182809081061452,6.45423642723807,6.571868677540676,5.232682913932357,4.214764384463768,8.074061231369404,9.852855694213924,9.694337707060022,13.203703054410688,10.345801555184924,9.998446457336634,9.279699522002083,14.154636672197892,8.239028559516122,7.88131834443053,12.429236710442687,9.434328208547706,9.12716665693956,13.12471130899233,7.879561189282259,11.698019784775804,1.828531601990008,2.0156732627568217
2024-01-01 00:04:41,8.907010004955888,7.95825308924734,6.551607190918512,7.255524711610992,8.312482981752966,6.358220779497175,7.443866092658197,4.746433100039866,4.946773753258499,6.188082714053041,6.453199137012969,6.56967654178187,5.228883961581336,4.219858879385839,8.066461651210043,9.856687214254908,9.701320484421434,13.203916982182612,10.344882087583388,10.003680962125156,9.278609925659593,14.15165057319373,8.237767265117851,7.88414468364473,12.4242731688402,9.4322067947376,9.1278184213705,13.120181680266446,7.876311051620853,11.693679739204962,1.8295759709540813,2.0137399608776274
2024-01-01 00:04:42,8.906789435016327,7.960412756864837,6.544677689209381,7.25542475015963,8.32001004345854,6.358353371476507,7.4435609403092196,4.757749171116107,4.944007626951603,6.194884598905211,6.451600195605043,6.566824978382857,5.22578165436812,4.225096866011921,8.059047981210469,9.860973046880376,9.707960891606824,13.204447182654492,10.34470596424556,10.008002723795286,9.27791685988428,14.148362551482748,8.236764029395804,7.886506862070973,12.41907979199438,9.429876161078765,9.12831306432593,13.115230608655942,7.873128483849856,11.689651589590165,1.8316731799544768,2.0100864510223397
2024-01-01 00:04:43,8.906789189973663,7.962734159326763,6.538390231841898,7.25543934120841,8.327105102882816,6.359137457990067,7.44325961405886,4.7681242937052986,4.9407888207356665,6.203095312099356,6.449686328061024,6.563539066755326,5.223358707663676,4.23052745715461,8.051788419023543,9.865348508075291,9.714329215937694,13.205069339844847,10.345048576984476,10.011759577218058,9.27765372388618,14.14487757494832,8.236004330138451,7.888398115565048,12.413957487606622,9.427377331698562,9.128597139559986,13.10958672965514,7.870152370220153,11.68588421356286,1.834234426048151,2.0055331902840923
2024-01-01 00:04:44,8.906877068758822,7.965520581481162,6.532735270415443,7.255592646764298,8.33413215764373,6.360336812639368,7.442930028211416,4.777005027115142,4.937661352708179,6.212170344165356,6.447757715047527,6.560151922735114,5.221489484799103,4.2361839165565245,8.044640824162645,9.86943283102364,9.720540014751291,13.205542779659089,10.345617423641922,10.01534029934553,9.277844613270444,14.141354529627122,8.235442437202405,7.889904398334058,12.409152137853637,9.424794750900002,9.128646678812297,13.102968996618928,7.867552132388565,11.682302820438355,1.83677845737368,2.000828556839305
2024-01-01 00:04:45,8.906861538234477,7.969035426015026,6.527658586236269,7.25592047638804,8.341435002101525,6.361656355512531,7.442543109185591,4.784213231667643,4.935159646518519,6.221351096129019,6.446123116297742,6.557016083276119,5.219958742994177,4.242077650963008,8.037552622734815,9.872893627681457,9.726730135170309,13.205648079530622,10.346097041631763,10.019114225378592,9.278494055964012,14.13798228472379,8.234999610121475,7.891192750511899,12.404832888970605,9.422229519037897,9.128465746757984,13.095146629869344,7.865511705178012,11.678814883590483,1.8392674787994112,1.996493168347397
2024-01-01 00:04:46,8.906543309322782,7.97343722945012,6.523073149135364,7.25646661961109,8.349282058009273,6.36281521488158,7.442078829713559,4.789914854076217,4.93370122468874,6.229921350505607,6.445042177930782,6.554411424906605,5.218509157405237,4.248196334572855,8.030475089121909,9.875526497984133,9.733025490384884,13.205226764462932,10.34622617360356,10.023393516981905,9.279586330746069,14.134944132871835,8.234574244663715,7.892486267653648,12.40109245779011,9.41977740304058,9.12808740852847,13.086050514522274,7.864204602906896,11.675325177975845,1.842111591509446,1.9928337230656157
2024-01-01 00:04:47,8.90575927395399,7.978716808669007,6.518836708873264,7.257257263340698,8.357813118670835,6.363574563537971,7.441502988399995,4.79449938241449,4.9335331347608085,6.237387827964241,6.444694408856357,6.55248098651247,5.216874314531771,4.254503951424694,8.023387562934229,9.877309105192822,9.739487225757744,13.204200017383258,10.345842517990407,10.02839548104501,9.281054865378636,14.13234940177131,8.234036673436705,7.893999653187375,12.397922746678676,9.41749639990288,9.12755249188116,13.075825782812167,7.863759786117004,11.671714335380155,1.8458126049896524,1.9899675862959856
2024-01-01 00:04:48,8.90446583013957,7.984695557186193,6.514654471657091,7.258211745464639,8.366908079639739,6.363741995695363,7.440643784418417,4.798386924176709,4.934761695721305,6.2436119867591096,6.445256797458413,6.551164121826807,5.214829975960259,4.260904744828792,8.016366695670115,9.878386805191775,9.746082067271052,13.202603285836636,10.344868961226354,10.034181366847749,9.282672561448251,14.130101937957884,8.233242676471898,7.895801696306089,12.395161345733088,9.415377867374769,9.12684516861256,13.0647628704008,7.864264953837196,11.6677469832934,1.8503863351066296,1.9878877168931997
2024-01-01 00:04:49,8.902561366920777,7.990985544652992,6.510460745528309,7.2593960623879905,8.376531068895707,6.363220218662508,7.439587357775407,4.802266758842367,4.937238664733918,6.248567666090677,6.446559110599708,6.550411358178656,5.212179397898958,4.267418265866805,8.009439039833223,9.879127243938177,9.75272929796885,13.20053617717906,10.343470496681205,10.040819367707842,9.284415996911516,14.128191392652507,8.232087914327348,7.898022229562691,12.39264836952152,9.41338127817098,9.126064460855387,13.05337493213344,7.865633483091794,11.66340759041363,1.856320161142855,1.986700361598607
2024-01-01 00:04:50,8.90014561146668,7.997181962502279,6.506077211192236,7.260681382575205,8.38634783076512,6.362067539765776,7.438197076205857,4.806634093619609,4.940703929414526,6.252492893489601,6.448466100630739,6.549944800370054,5.208871437321837,4.273918653255797,8.002685588388097,9.879874509013453,9.759350606289038,13.198237788135364,10.34180847102172,10.048225313576548,9.286057550505747,14.126353689057837,8.230573915307465,7.900571687142007,12.390099493719248,9.4114115657994,9.125178030086424,13.042123754201066,7.867738347873867,11.658545463061271,1.8633517337397696,1.9860756587711448
2024-01-01 00:04:51,8.897372166938881,8.002946029024919,6.501576025201222,7.262082117256931,8.396117791860187,6.36050135484652,7.436536644556098,4.812089570409912,4.94479920275361,6.255706427482391,6.450671017754787,6.549561836681817,5.205011865551553,4.280380092139604,7.996181275886013,9.881056622898036,9.76596912522405,13.196050563314165,10.3402165885719,10.056382144047925,9.287578219373607,14.12446530440044,8.228853351133262,7.903445257536095,12.387349898410871,9.409436010417627,9.124278454153428,13.03154165196369,7.870426825756922,11.653285306559871,1.8716213337954832,1.98596902549145
2024-01-01 00:04:52,8.894390791458893,8.007944360223354,6.496948297695986,7.2635045648576515,8.40540075134831,6.358746672172943,7.434587696155002,4.819058896559788,4.949093948050976,6.258545602739944,6.452882606421389,6.549020521366398,5.200717034595297,4.286771242771916,7.989973615295797,9.88295002863462,9.772521795648585,13.194199669246435,10.338894694696632,10.065070698239964,9.288871174844566,14.122289473141691,8.227022503418963,7.906443137890693,12.384161538596928,9.40729684988372,9.123339243481746,13.021920360453878,7.873481726268354,11.647756768862038,1.88099389184089,1.986083990296963
2024-01-01 00:04:53,8.89135961702766,8.011950127186408,6.492220164747102,7.264853188214763,8.413754104192964,6.357073031242866,7.4323543106441505,4.827704045730489,4.953120432681681,6.261369704822497,6.454818734824598,6.548103927975321,5.196175084379723,4.293076467206521,7.984076792631011,9.885688754185397,9.778939285076914,13.192800439684325,10.337964436350852,10.073965709598877,9.28986468314998,14.119618550576654,8.225172327885797,7.909340270433069,12.380406872583457,9.404815540818634,9.122304763973537,13.013409948250938,7.876681932371668,11.642173509938711,1.891350020459743,1.9859842187748111
2024-01-01 00:04:54,8.888589651894868,8.01500840328007,6.487477120478474,7.266067973799386,8.420880157715041,6.355860365689335,7.429832074077737,4.837738686425052,4.956514606887075,6.264692408472741,6.456343737212222,6.546631045969208,5.191751446333984,4.299263375013068,7.978557171678165,9.889297200261629,9.785291390237363,13.19197396451606,10.337545870018918,10.08274463284577,9.290534142042752,14.11633249420571,8.223508051339271,7.912006027392607,12.376235208400944,9.401959537738,9.121162540804702,13.00614117463816,7.879938947097229,11.636789122156449,1.90238242252692,1.985048799855346
2024-01-01 00:04:55,8.886205550616317,8.017146722291107,6.4828046846031775,7.267124711424871,8.42669825324843,6.355315475918956,7.427109549688211,4.848615757452295,4.9589394320106255,6.268862466501793,6.457299463618343,6.544543877260399,5.187658293870055,4.3053954289358325,7.973383402347493,9.893635557595807,9.791523447314209,13.191571660649767,10.337610959477134,10.090923571128934,9.29091954274874,14.112382763839705,8.222077888289077,7.914305316683317,12.37186350452588,9.398634972740329,9.119875536819908,13.000038198711264,7.883086626260867,11.63181941469086,1.9140299828399885,1.9829252812344933
2024-01-01 00:04:56,8.884436875987102,8.018605153247249,6.478195166470929,7.26790450783054,8.431284798383178,6.35560869916584,7.424105437188769,4.859356051514185,4.9602798093513645,6.274236041278162,6.45776964540397,6.54175036986139,5.184161651520909,4.311438450603358,7.968546364274442,9.89838590206782,9.79767028012448,13.191451595868914,10.338008175729096,10.097982658245526,9.290943810412944,14.107683940334422,8.220997689336132,7.916119884674615,12.367607671620936,9.394868453386504,9.118348493848712,12.994921475017842,7.886070951316156,11.627246721517905,1.9256828210737416,1.97917048184533
2024-01-01 00:04:57,8.883357278737453,8.01968173306631,6.473692580391607,7.2684088573346175,8.43501019423382,6.356697547920552,7.420861881512041,4.869060918044722,4.960648083441718,6.280879149866967,6.457896262462798,6.538359403308998,5.181394214117733,4.317448078989428,7.964012630976557,9.903216251427846,9.803771587961588,13.191407104855136,10.338562876370892,10.103493961343332,9.290651252254328,14.1023221595831,8.220329852413236,7.917456944002857,12.363821674757636,9.390762586377118,9.116577931091904,12.990529435749036,7.888876877593467,11.623040126977116,1.9369910066476508,1.973984049555877
2024-01-01 00:04:58,8.882817588847752,8.020633124449722,6.469375342194256,7.268700392557914,8.438398166011947,6.358349360276833,7.417517360042441,4.877089569421255,4.960290467671544,6.288403400795305,6.457796028213832,6.534611662119856,5.179311666169906,4.32347349680076,7.959638038879841,9.90775217157097,9.809835093750486,13.191151672123969,10.339037502396009,10.10717379402465,9.29016169105267,14.09650702803362,8.220051753866475,7.918403674556108,12.360784342722924,9.38641105098471,9.114584437934909,12.986503890287992,7.891449217629361,11.619133127882296,1.9476950372456272,1.9680670491733487
2024-01-01 00:04:59,8.882750106807297,8.021836454048046,6.465165774516926,7.268743384935973,8.441831421539028,6.360319685648356,7.414003015723569,4.882946329846137,4.959690607149386,6.296275086083168,6.457828513434911,6.530693489444902,5.177892057986788,4.329467399830543,7.955331702162209,9.91160591369583,9.815978322387668,13.19054551090214,10.339145935663856,10.108963011446225,9.289438289151724,14.0903985073929,8.220197133966465,7.919043994148005,12.35868197800858,9.381987304800411,9.112345215153102,12.982458065821843,7.893890946521759,11.615262488269614,1.957215834620858,1.961689294794699
2024-01-01 00:05:00,8.882948193516645,8.023566404281832,6.461014538272256,7.268601362323213,8.445690959547452,6.36229902505378,7.410355641828228,4.88665998863863,4.959374911610954,6.303771463552477,6.458294238331478,6.526880647086122,5.176988377898081,4.335447759637603,7.950967746102609,9.914538252420428,9.822325881392986,13.18946673663068,10.338683261266976,10.109049004147888,9.288532806093166,14.08428533626801,8.220722057673589,7.9195454536317,12.357606570985403,9.377651873418907,9.109912212708691,12.978088822972175,7.896331530389117,11.61122387419482,1.9656018025694395,1.9552176393075889
2024-01-01 00:05:01,8.883209919267973,8.025997629689805,6.456911959249617,7.268359262876325,8.450298897046686,6.364086256841734,7.406630980549304,4.88859156096024,4.95978523401053,6.310271251729732,6.459387865105592,6.523370214733829,5.176454535590454,4.3413623748389965,7.946381511672563,9.916452829615526,9.829057819580532,13.187895593451469,10.337568415736046,10.107799601076174,9.287519824291047,14.078493072161988,8.221597753855496,7.920135996268586,12.357580645866822,9.37357500307538,9.107362185295,12.973332782770196,7.898928461742076,11.606829649758314,1.9730994430050488,1.948925283158016
2024-01-01 00:05:02,8.883356115950534,8.02912691549871,6.452769876608656,7.2680769013762365,8.455807535224801,6.365508063213584,7.402835342951856,4.889321796197414,4.961255372354584,6.315475642349036,6.461238295864963,6.520266404464019,5.176094875338782,4.347169652298978,7.941477910551455,9.917434828018916,9.836280431306394,13.185871983474597,10.335826681357036,10.105577859237243,9.286413668397223,14.073268593178936,8.222714946010907,7.92097008217921,12.358469464976489,9.369869534047671,9.10476161687219,12.96830418057142,7.9018720117442784,11.601866971611033,1.9800043075206868,1.9429793833978568
2024-01-01 00:05:03,8.883278581470638,8.032794984871035,6.448499820138873,7.267801526074317,8.462246563917843,6.366482878104812,7.398961513591134,4.889536648814221,4.963941265832106,6.319442418276412,6.463843204126269,6.517574090183717,5.175719118500894,4.3528146132785,7.9362452805647345,9.917735605013648,9.84399877904014,13.183529175691476,10.333616920683422,10.102708928634884,9.285204989534076,14.068761176731796,8.223935225678568,7.922143702417682,12.360030932448502,9.36661198705589,9.10218693856898,12.963289863048724,7.905354706554856,11.596149380571088,1.98648657945591,1.9374839856822024
2024-01-01 00:05:04,8.882962377737103,8.03672024063648,6.444040567656851,7.267554528209779,8.469518212520898,6.3670378923212585,7.394996284644001,4.8899578484363575,4.96778910701291,6.322484581995008,6.46706169601984,6.515215923045865,5.1751590306279,4.358228882798888,7.930759042442832,9.917727266114506,9.852085103516073,13.181088558108172,10.331202707284836,10.099459906836758,9.28386550633596,14.064989764971566,8.225108647408526,7.923677962809216,12.361932825493314,9.363836730235008,9.09972973721487,12.958648343495534,7.909531122266717,11.589565565057269,1.9925924237174304,1.9325073748495545
2024-01-01 00:05:05,8.882445719448246,8.040514459878024,6.439287080341786,7.267244990818335,8.477310430498042,6.367253650722201,7.390852810001544,4.891221431231626,4.97254422438144,6.32499531681026,6.470673196512366,6.513026131769337,5.174243551609897,4.363312408040531,7.925139735648754,9.91776424293078,9.860241148586958,13.178765179019416,10.32880105043728,10.095950400196008,9.28226845973412,14.0617653895116,8.226032031610584,7.925427520385851,12.36371249753328,9.361464856963202,9.09741301481814,12.95461253331501,7.914448010930589,11.582037116470303,1.99815396981296,1.928060193646064
2024-01-01 00:05:06,8.881861511675343,8.043849458790726,6.434239660690562,7.266786707560303,8.485254315755013,6.367342460808993,7.386485270147274,4.893849145750314,4.977828818108529,6.327409212848997,6.474398511742393,6.510842096345716,5.172943451640758,4.367987800968665,7.919539648066556,9.918198634540106,9.868196062230858,13.176817469295832,10.326661463788644,10.092306609637498,9.280328472930146,14.05885634687379,8.226585561540526,7.927251306525443,12.364982091139202,9.359420610074444,9.095300028318372,12.9513754349715,7.920088558947852,11.57368362901103,2.0030732459866623,1.924102613866648
2024-01-01 00:05:07,8.881424658447823,8.046538934385168,6.428996494982258,7.2661175587649085,8.492969055086242,6.367631789504903,7.381886433263653,4.898107734891916,4.983208970198985,6.330179227588225,6.4779617451036335,6.508525599053293,5.171420846752973,4.37221552078158,7.914124356769316,9.919322079480978,9.875785037999783,13.175502532987124,10.32503014060238,10.088676946477076,9.278014573414277,14.05604052883325,8.226769068249288,7.929052861992504,12.3655305747138,9.357651232152945,9.093483837646724,12.949083417284454,7.926394148548696,11.564824980628249,2.0073398135117637,1.9205409055813056
