Step,cn_fe_n,fe_n_mean,fe_n_min,fe_n_std,cn_fe_o,fe_o_mean,fe_o_min,fe_o_std,shell1_count,shell2_count,shell3_count,shell1_mean,shell1_min,shell1_std,fe_out_of_plane
252,2,2.075099487910238,1.9614373085858665,0.06953229699210918,2,8.131913762715271,1.9504215780567602,2.954342808304593,2,0,2,1.95650429890497,1.9504215780567602,0.006082720848209822,0.5152710599309689
253,2,2.078725480146427,1.9622015741869232,0.06970349957495822,2,8.131058216420659,1.9542454264518732,2.9525066842756242,2,0,2,1.9620854501074088,1.9542454264518732,0.0078400236555356,0.5126989432913196
254,2,2.08256865614673,1.9636801471123548,0.07017400339033376,2,8.13010601223756,1.957386875889532,2.950754146147084,2,0,2,1.966902880774962,1.957386875889532,0.009516004885429807,0.5111358583862724
255,1,2.086515583048482,1.9658546329935607,0.07083314881413098,2,8.129111687918414,1.960383713049979,2.9490713298045486,2,0,2,1.9712002089067233,1.960383713049979,0.010816495856744268,0.5103776197523101
256,1,2.0904509198398173,1.9687452311910316,0.07155813170825899,2,8.128100702998376,1.9635901487252114,2.9474515926984335,2,0,2,1.9750736426061266,1.9635901487252114,0.011483493880915185,0.510311182468024
257,1,2.0942695253839942,1.9723432496569755,0.0722794078202941,2,8.127082865966532,1.9672195331921334,2.94588638335944,2,0,2,1.9785429101097263,1.9672195331921334,0.011323376917592776,0.5108539660052533
258,1,2.097795415390477,1.976572995015468,0.07297649724705718,2,8.126089657623126,1.9714368538886604,2.944377131249523,2,0,2,1.9815946677502696,1.9714368538886604,0.010157813861609188,0.5117329188041357
259,1,2.1008897342022075,1.9818381574506456,0.07343748591382765,2,8.125062800283514,1.9760958487853761,2.942952731138196,2,0,2,1.9839443479688046,1.9760958487853761,0.007848499183428559,0.5122542167261608
260,1,2.103458002592376,1.9881044086707065,0.07379530252932577,2,8.123993003541216,1.9811990101017427,2.9416231308269873,2,0,2,1.9855482562268851,1.9811990101017427,0.004349246125142314,0.5119239989940925
261,2,2.1055096438089067,1.9949225847428396,0.07452363178318464,2,8.12291616273828,1.986382311780556,2.940370519782155,2,0,3,1.9866378221009842,1.986382311780556,0.0002555103204281428,0.5106404496114798
262,2,2.106952789628361,2.0023197147643694,0.07576106998059448,2,8.121659036744273,1.9812804832386497,2.9392125715597737,2,0,3,1.9871507567964524,1.9812804832386497,0.005870273557802674,0.5080655428905234
263,2,2.107871124704138,2.010145943605961,0.07776231617239028,2,8.12019159414379,1.9747197991036742,2.938173164036072,2,0,3,1.9869044963319096,1.9747197991036742,0.012184697228235342,0.5041501167583151
264,2,2.108317736749622,2.018305518196292,0.08062777652904242,2,8.118656572646232,1.9668650460312382,2.93730027892791,2,0,3,1.9856245431855815,1.9668650460312382,0.01875949715434322,0.4989587986226655
265,2,2.1083845526013856,2.0266952582586337,0.08432787660014648,2,8.117056295298067,1.957938690553307,2.936639737027794,2,0,3,1.9829906000955237,1.957938690553307,0.02505190954221681,0.49272061962995184
266,2,2.108198745043409,2.017827579562917,0.08869544529861778,2,8.115414913707108,1.9482164675066254,2.9362204598143777,2,0,3,1.9788234153934348,1.9482164675066254,0.0306069478868094,0.48582936026209994
267,2,2.107921083790047,2.001277594932026,0.09342657996826971,2,8.113782366529962,1.9379810059188527,2.9360279584577964,2,0,3,1.9732695181571196,1.9379810059188527,0.0352885122382669,0.47883768416314604
268,2,2.107734804413469,1.986028356256072,0.09816161081419812,2,8.112226450777134,1.9274561941183554,2.936008142373633,2,0,3,1.966779015080607,1.9274561941183554,0.03932282096225159,0.47244972357776677
269,2,2.107830107651071,1.9728749092156912,0.10251152775064892,2,8.11080345563338,1.9167472495354754,2.936096759676353,2,0,3,1.9598571827087126,1.9167472495354754,0.04310993317323719,0.46743473033441124
270,2,2.108375960913164,1.962422535771187,0.10616235989623944,2,8.109542271802024,1.9058872413867418,2.936237424268304,2,0,3,1.952897976021935,1.9058872413867418,0.04701073463519301,0.4644853833710631
271,2,2.1094837683740173,1.9549340742893453,0.10895980935968709,2,8.108449884212103,1.8949427091190783,2.936378894732048,2,0,3,1.946196093939962,1.8949427091190783,0.05125338482088371,0.4640671230932348
272,2,2.1110354123353843,1.949826648572031,0.11105507235245096,2,8.107560199763931,1.8841248992381436,2.936483446887216,2,0,3,1.9400374846574724,1.8841248992381436,0.05591258541932875,0.46618452900924856
273,2,2.11302902241231,1.9467080265641603,0.11265018529583547,2,8.10686087352805,1.873645802202708,2.936508290575516,2,0,3,1.9346123404613547,1.873645802202708,0.06096653825864651,0.4708362565410026
274,2,2.115432487933248,1.9450895336306304,0.11399571161398168,2,8.106337666012568,1.8637439019554163,2.936422454910941,2,0,3,1.9300727574891259,1.8637439019554163,0.0663288555337096,0.4778894206112777
275,2,2.1181828289406317,1.9445145286476575,0.11530248800373825,2,8.105975621968915,1.8546624655053185,2.9362075128514324,2,0,3,1.92652849080023,1.8546624655053185,0.07186602529491137,0.48705270331570966
276,1,2.1211715383664638,1.944598952250204,0.11669833754772965,2,8.105759571290355,1.8466385832858092,2.9358549577465234,2,0,3,1.9240342716932806,1.8466385832858092,0.07739568840747146,0.49781628025584024
277,1,2.1242560590543365,1.9450465263857337,0.11822944775349578,2,8.105670746824913,1.8398960758978091,2.9353626202846814,2,0,3,1.922565537700783,1.8398960758978091,0.08266946180297385,0.5095005356809421
278,1,2.127280160898262,1.9456344946501394,0.11989500701219404,2,8.10568568567992,1.8346325703054298,2.934737116762932,2,0,3,1.9219851464709992,1.8346325703054298,0.08735257616556946,0.5213788176718137
279,1,2.130099786651973,1.9462046076016764,0.12167850013058476,2,8.105771383221615,1.8309892887159502,2.9340000261760446,2,0,3,1.922012415231546,1.8309892887159502,0.09102312651559596,0.5327954221671554
280,1,2.132798827367881,1.9471381339839735,0.12342127078841936,2,8.105832899149007,1.8289672753718742,2.933176101606331,2,0,3,1.9221827734536834,1.8289672753718742,0.09321549808180918,0.5434109941596913
281,1,2.135288599246085,1.9483840368523724,0.12512527452805408,2,8.105836702955186,1.8285316019900082,2.9323104455587132,2,0,3,1.922102432373415,1.8285316019900082,0.09357083038340674,0.5528236116988151
282,2,2.1372679725272246,1.949361957642755,0.12697212799486887,2,8.105836923594381,1.8295759709540813,2.9314444810975213,2,0,3,1.9216579659158544,1.8295759709540813,0.09208199496177305,0.5605284998230784
283,2,2.138677780879873,1.9500408260243889,0.12898780230656243,2,8.105840671922937,1.8316731799544772,2.930575987913906,2,0,3,1.9208798154884081,1.8316731799544772,0.08920663553393104,0.5663248358337623
284,2,2.139481536428227,1.9504179546064349,0.1311955202148002,2,8.10586172980359,1.8342344260481507,2.9296897779189552,2,0,3,1.9198838081661216,1.8342344260481507,0.0856493821179708,0.5700996936855518
285,2,2.139667427343667,1.9505174911317111,0.13361198124872287,2,8.105913406602628,1.83677845737368,2.928764017676907,2,0,3,1.9188035071064926,1.83677845737368,0.08202504973281255,0.5718357283656543
286,2,2.1392553564579906,1.9504010185168494,0.13624179181448334,2,8.106014891109986,1.8392674787994112,2.9277593372602824,2,0,3,1.917880323573404,1.8392674787994112,0.07861284477399288,0.5716348204147577
287,2,2.1382916511550762,1.9501528096176899,0.1390797060362695,2,8.106198135063238,1.8421115915094461,2.9266256582357326,2,0,3,1.9174726572875307,1.8421115915094461,0.07536106577808466,0.5697315327395989
288,2,2.1368569815473197,1.949899506066817,0.14209239915234417,2,8.106485905313932,1.8458126049896524,2.925325378547942,2,0,3,1.9178900956428189,1.8458126049896524,0.0720774906531666,0.5665219276500562
289,2,2.1350552871436888,1.9498855962079957,0.14515644949911644,2,8.10684309395037,1.8503863351066299,2.9238535931121445,2,0,3,1.9191370259999148,1.8503863351066299,0.06875069089328478,0.5624299532935387
290,2,2.1332694167788624,1.9506416228018622,0.14830395251847736,2,8.10730479314767,1.856320161142855,2.9221975582535786,2,0,3,1.9215102613707309,1.856320161142855,0.06519010022787597,0.5582757372232352
291,2,2.1315075076198924,1.9522002376194205,0.15138425712379908,2,8.107812302758274,1.8633517337397696,2.9204065786862343,2,0,3,1.9247136962554574,1.8633517337397696,0.06136196251568782,0.5546857773408385
292,2,2.1299162699538234,1.9549776770244325,0.15427954324839638,2,8.10842059691854,1.8716213337954832,2.9185139173680077,2,0,3,1.9287951796434666,1.8716213337954832,0.05717384584798335,0.5522016044356248
293,2,2.1285226527510352,1.9589301192445943,0.15698120581879108,2,8.109090129598759,1.88099389184089,2.9165532632605107,2,0,3,1.9335389410689263,1.88099389184089,0.05254504922803649,0.5509282886770366
294,2,2.1273699957330234,1.9639846826391234,0.15951598675739337,2,8.10976534367566,1.891350020459743,2.914560917310413,2,0,3,1.9386671196172771,1.891350020459743,0.047317099157534015,0.5506534301145276
295,2,2.126121135327198,1.963143320582089,0.1619147939091399,2,8.110440617218883,1.90238242252692,2.9126190627490085,2,0,3,1.943715611191133,1.90238242252692,0.041333188664213094,0.5503712271957353
296,2,2.124813913470205,1.9513481788964309,0.16428986718825478,2,8.11107272797932,1.9140299828399883,2.9107560551378264,2,0,3,1.9484776320372408,1.9140299828399883,0.03444764919725252,0.5496889012220836
297,2,2.1231792161486296,1.9401702482743,0.16654482515406083,2,8.111588750890702,1.9256828210737416,2.9090362398162197,2,0,3,1.9524266514595356,1.9256828210737416,0.0267438303857942,0.5480356999432424
298,2,2.121137170998006,1.9296856480302949,0.168587542678695,2,8.111975140417734,1.9369910066476508,2.907464992149215,2,0,3,1.9554875281017638,1.9369910066476508,0.01849652145411307,0.5451188104369935
299,2,2.11884938787608,1.9199850066898017,0.17050743031563986,2,8.11222213124029,1.9476950372456272,2.9060031798676365,2,0,3,1.9578810432094882,1.9476950372456272,0.010186005963860989,0.5409073896248563
300,2,2.1161358496978626,1.9113019131251991,0.1721760544737422,2,8.112300711746965,1.957215834620858,2.9046512991039575,2,0,3,1.9594525647077785,1.957215834620858,0.002236730086920491,0.5351475612431015
301,2,2.113023503272412,1.903690173191872,0.17351174015809304,2,8.11223888667978,1.9552176393075886,2.903367784476585,2,0,3,1.960409720938514,1.9552176393075886,0.005192081630925327,0.5278502993335443
302,2,2.1095340610792332,1.8972839319903585,0.1744994750729334,2,8.112101681714721,1.948925283158016,2.9021256785895133,2,0,3,1.9610123630815326,1.948925283158016,0.012087079923516653,0.5189561918915448
303,2,2.105741982982749,1.892171518977988,0.17512056250384495,2,8.111945851379552,1.9429793833978566,2.900899168956966,2,0,3,1.9614918454592716,1.9429793833978566,0.018512462061415103,0.50857169651785
304,2,2.1017542469142634,1.8884341046207263,0.1753699855983807,2,8.111825355767417,1.9374839856822024,2.8996808531912484,2,0,3,1.9619852825690562,1.9374839856822024,0.024501296886853874,0.49687428902868697
305,2,2.097694283895027,1.8861367495987187,0.17526230274572455,2,8.111782367556915,1.9325073748495543,2.898476343916672,2,0,3,1.9625498992834922,1.9325073748495543,0.030042524433938067,0.484118886248097
306,2,2.093803947690619,1.8854116039450541,0.17482911638820842,2,8.111780711050454,1.9280601936460637,2.8972868980747957,2,0,3,1.963107081729512,1.9280601936460637,0.03504688808344825,0.4708302626291208
307,2,2.0902660991805333,1.8862910658988719,0.17408424580349408,2,8.111807694080586,1.9241026138666477,2.8961219246805516,2,0,3,1.963587929926655,1.9241026138666477,0.03948531606000727,0.4575610549474064
308,2,2.0871873699263395,1.8886736121588248,0.1730180832115799,2,8.111885987677484,1.9205409055813059,2.895003141172737,2,0,3,1.9639403595465346,1.9205409055813059,0.04339945396522871,0.44487490756677606
309,2,2.0847463891729863,1.8924965597802261,0.17163161900409765,2,8.111984307934637,1.9170865424250585,2.893959008078597,2,0,3,1.9639841807302318,1.9170865424250585,0.04689763830517335,0.43352033984623267
310,2,2.0831553580364304,1.8977789022492872,0.1699209295180095,2,8.112003085122645,1.913277380031033,2.8930263174024,2,0,3,1.9633868858144292,1.913277380031033,0.050109505783396346,0.4243393805276599
311,2,2.082452475218938,1.904394134560565,0.16786725789583717,2,8.111896396802766,1.908612026939991,2.8922515579522554,2,0,3,1.96186214862505,1.908612026939991,0.05325012168505905,0.4177972973759734
312,2,2.0825645564936703,1.9118824581771814,0.1655436435418952,2,8.111665530322727,1.902853900439618,2.8916426946176723,2,0,3,1.9593922945321878,1.902853900439618,0.056538394092569555,0.4140723446091597
313,2,2.083310026923007,1.919994625161431,0.16297501441890697,2,8.111294173271887,1.896010435471929,2.8911895528155527,2,0,3,1.9559725709732239,1.896010435471929,0.05996213550129503,0.4127549886807072
314,2,2.08458600804103,1.928757978100796,0.16013309348840216,2,8.110788616751137,1.8883554124974116,2.890852386010174,2,0,3,1.9517290096185784,1.8883554124974116,0.06337359712116686,0.41294356454439857
315,2,2.0862154155002823,1.9340872475680677,0.15708783546254168,2,8.110156249366323,1.8804522618232637,2.8905566347344083,2,0,3,1.94695117053509,1.8804522618232637,0.06649890871182607,0.41388110406151607
316,2,2.087977647072301,1.9358388968276712,0.15391973649026133,2,8.109301971833698,1.872949454861923,2.8902411210358245,2,0,3,1.9419561978407955,1.872949454861923,0.06900674297887255,0.4148801920793046
317,2,2.089787464146438,1.9383496610218491,0.15065477662782284,2,8.10835547235419,1.8662971569404005,2.889830578449371,2,0,3,1.936946910660076,1.8662971569404005,0.07064975371967552,0.41550619420274615
318,2,2.0915808839689376,1.9414794879475021,0.14734985925705987,2,8.10719977301958,1.860843723363476,2.889231764512671,2,0,3,1.9320676926954774,1.860843723363476,0.07122396933200126,0.41542677674390677
319,2,2.0934133396944348,1.9455575519937127,0.14398253555303958,2,8.106000335485199,1.856745558899214,2.8884612833118526,2,0,3,1.927395270992966,1.856745558899214,0.07064971209375193,0.4145780541787789
320,2,2.095282989095814,1.9506942596759218,0.1405745049651102,2,8.10482587369132,1.8541326399203704,2.8875265957391245,2,0,3,1.9230251947761494,1.8541326399203704,0.06889255485577894,0.412839166439469
321,2,2.097197358743452,1.9569310018998434,0.1371527586213308,2,8.103688195626555,1.853054151064828,2.886445637378731,2,0,3,1.9189982879462482,1.853054151064828,0.0659441368814202,0.4101624854328275
322,2,2.0991138365584843,1.9644440909422978,0.133744287652054,2,8.102668766415727,1.8532165388552642,2.88524448433866,2,0,2,1.9154264031224302,1.8532165388552642,0.062209864267166015,0.40644381754331094
323,2,2.1011425724653705,1.9730790191836782,0.130401819511348,2,8.101646788589164,1.8545700393751845,2.8839863866222895,2,0,2,1.9120806524223661,1.8545700393751845,0.057510613047181636,0.4019881854225252
324,2,2.103337604559213,1.9827777819090553,0.12717979387027945,2,8.10058091422106,1.8566144990820121,2.8827469282356937,2,0,2,1.9087402277172258,1.8566144990820121,0.05212572863521381,0.39709521763904726
325,3,2.105745546075276,1.9933768249719297,0.12413157469644577,2,8.099432516651046,1.8585702665949975,2.8816201332098443,2,0,2,1.9050587569935717,1.8585702665949975,0.04648849039857428,0.39220402031497004
326,3,2.108403535895787,2.0046114610758563,0.12129428268334308,2,8.098163508923054,1.8595382150023703,2.880701539049851,2,0,2,1.9006281014347477,1.8595382150023703,0.04108988643237743,0.38791963054771406
327,3,2.111318104894371,2.0160875791963555,0.11867186086097889,2,8.096751799484315,1.8589142437214454,2.88005525543437,2,0,2,1.895183116257178,1.8589142437214454,0.03626887253573252,0.38493841216366254
328,3,2.114456166594481,2.027324876347277,0.11622144254316115,2,8.095189769471283,1.8567866960776143,2.8796838749469877,2,0,2,1.8887953838940574,1.8567866960776143,0.03200868781644317,0.3838901173200364
329,3,2.1177588037017263,2.0378887228420184,0.11384418040780878,2,8.093480824650088,1.8538493935525118,2.8795353237600696,2,0,2,1.8818095527301981,1.8538493935525118,0.02796015917768635,0.3851155396458452
330,3,2.121177721068654,2.0475680237592497,0.1113954946624554,2,8.09168414045823,1.8509613062762207,2.879532967357642,2,0,2,1.8745970140244759,1.8509613062762207,0.023635707748255186,0.3885147817070963
331,3,2.124708673512425,2.048321257417153,0.10871358736172304,2,8.089833249404542,1.8488285539313585,2.8796106463864386,2,0,3,1.8674047138375016,1.8488285539313585,0.018576159906143253,0.3935755150063195
332,3,2.1282786269127176,2.045296267456387,0.10565455176309056,2,8.088090161278508,1.8480513500361557,2.879702120284772,2,0,3,1.8606095719331708,1.8480513500361557,0.012558221897015054,0.39947266771264534
333,2,2.1319249785306265,2.043573023786936,0.10212030618925874,2,8.086444131164592,1.8485902506761216,2.879761303014316,2,0,3,1.8542133629738482,1.8485902506761216,0.005623112297726607,0.40550554286291784
334,2,2.1358140484234345,2.0431125245231416,0.09806756109971045,2,8.08489926199741,1.8462502985965807,2.879716944079235,2,0,3,1.8485027589957301,1.8462502985965807,0.002252460399149503,0.41122974295248205
335,2,2.140385871029173,2.044327125427339,0.09348940914142227,2,8.083393022746849,1.833040763193298,2.8794821848303513,2,0,3,1.8436806867891362,1.833040763193298,0.010639923595838319,0.41662205990402745
336,1,2.145616208994693,2.047177418769606,0.08845712400646369,2,8.081943523840888,1.8207749988356743,2.8790235842589724,2,0,3,1.839972718391601,1.8207749988356743,0.01919771955592675,0.42141147511433497
337,1,2.1510305910008167,2.0511391779168715,0.08313135805989288,2,8.080659173813018,1.8099291491422411,2.8783650321013727,2,0,3,1.8376055229853545,1.8099291491422411,0.0276763738431135,0.42505799520918885
338,1,2.156535042167314,2.056175044253805,0.07764920678001444,2,8.079536768552337,1.8008202255891326,2.8775353687230556,2,0,2,1.83654830793472,1.8008202255891326,0.03572808234558733,0.4274659192690268
339,1,2.162045090827042,2.0621950750104254,0.07215605528113478,2,8.078555356733947,1.7937717806850317,2.876586634573406,2,0,2,1.836640713977403,1.7937717806850317,0.04286893329237129,0.42862239972534666
340,1,2.1673999224490124,2.0691515840811263,0.06673340563818074,2,8.077718174334494,1.7890645214068408,2.8756003500965606,2,0,2,1.8375712702392106,1.7890645214068408,0.04850674883236994,0.4286316640768494
341,1,2.1725110719437497,2.0768604575413065,0.06154925650134157,2,8.076964207529413,1.7865720882216283,2.8746595901555736,2,0,2,1.838993880634034,1.7865720882216283,0.05242179241240563,0.427771840280775
342,1,2.1772574110660887,2.0852616458151605,0.05665194672627288,2,8.076263909265943,1.786240244594134,2.873826109122842,2,0,2,1.8406834233147866,1.786240244594134,0.05444317872065241,0.42640771279210343
343,1,2.181535769409164,2.094331729797073,0.052012960255040666,2,8.07559516340542,1.787867983309368,2.8731204591717323,2,0,2,1.842631059535273,1.787867983309368,0.05476307622590504,0.42506057051921
344,0,2.1853027923063997,2.1041170314882645,0.04752270880815984,2,8.074928139129604,1.7910302833517706,2.872533775353301,2,0,2,1.8448965677766975,1.7910302833517706,0.053866284424926913,0.42442419665052544
345,0,2.188640817509558,2.114753255750315,0.043020697873009515,2,8.074212092495046,1.7950182530337813,2.872046504410387,2,0,2,1.847409461096487,1.7950182530337813,0.052391208062705696,0.42530476216316404
346,0,2.1918572026189946,2.126493436710464,0.03836376372878452,2,8.073360307159868,1.7989327890619513,2.8716339684050265,2,0,2,1.8499214098445362,1.7989327890619513,0.050988620782584815,0.4284491719452599
347,0,2.1953945590441912,2.139577401583534,0.03349038555584939,2,8.072278241005765,1.8020484504954932,2.8712519216684544,2,0,2,1.8521819676075617,1.8020484504954932,0.05013351711206848,0.4342665173118174
348,0,2.1986286073489834,2.1531930471702783,0.028369576140884815,2,8.071107784869755,1.8043790114524558,2.870870340058294,2,0,3,1.85418693733263,1.8043790114524558,0.049807925880174124,0.44223205662862053
349,0,2.2009029781295926,2.166355683584995,0.023140438775274278,2,8.070003618425705,1.8065592259100383,2.870429499217374,2,0,3,1.8561969454762857,1.8065592259100383,0.04963771956624741,0.451395733370914
350,0,2.2020730217372995,2.1785119585517325,0.018123600658065363,2,8.069007725950428,1.8093415843269562,2.8698496020370796,2,0,3,1.858548204772799,1.8093415843269562,0.049206620445842786,0.46085630292020185
351,0,2.2021027245631704,2.189253265525781,0.013852174445973635,2,8.068119196818722,1.8132821468976201,2.8690783212678506,2,0,3,1.861470362709979,1.8132821468976201,0.04818821581235877,0.46979987427603387
352,0,2.201003508073991,2.1908642296651966,0.011217971374964714,2,8.067316213118326,1.8186710487980848,2.8681015360064417,2,0,3,1.8650386021354595,1.8186710487980848,0.04636755333737474,0.47758752560641315
353,0,2.198812986862184,2.186068043641543,0.011149827602960235,2,8.066580883214417,1.8256109858701095,2.8669350816062797,2,0,3,1.8692293842974808,1.8256109858701095,0.04361839842737125,0.48374539254998306
354,0,2.195601266714434,2.1768366318974777,0.013310344332402475,2,8.065905029848555,1.8340739907707035,2.865617618874687,2,0,3,1.8739399377759907,1.8340739907707035,0.03986594700528723,0.48797433822749403
355,0,2.191472270845872,2.167660926574892,0.01649771986606959,2,8.06529099472696,1.8439404134104316,2.8642048807249925,2,0,3,1.8790140765492271,1.8439404134104316,0.03507366313879545,0.490132656583427
356,0,2.1865615597453756,2.158923796782197,0.01991788827816834,2,8.06474408409108,1.8550264405108121,2.8627599901727714,2,0,3,1.8842742083661013,1.8550264405108121,0.029247767855289042,0.4902255344884324
357,0,2.1810437753274092,2.150987690449746,0.0232222132530482,2,8.064264449040524,1.867083610160802,2.8613452088575886,2,0,3,1.8895609363500392,1.867083610160802,0.022477326189237368,0.4884115631075625
358,0,2.175173628220632,2.1442278980300995,0.026279820548322265,2,8.063832833837655,1.8797860704050806,2.8600137308543756,2,0,3,1.8947481881793613,1.8797860704050806,0.014962117774280581,0.4850267369758716
359,0,2.1694326270063637,2.139158688311988,0.029085321300013192,2,8.063389903951963,1.8927369428267604,2.8587989039547814,2,0,3,1.899739462098497,1.8927369428267604,0.0070025192717366735,0.4806600145329347
360,0,2.1645496578932653,2.1312424889014925,0.031731966214081614,2,8.062837461764289,1.9033847309851932,2.85771050047227,2,0,3,1.9044391801755944,1.9033847309851932,0.0010544491904012077,0.4761644792135552
361,0,2.1608203339503045,2.1191351017134146,0.034303767135183814,2,8.062134889198932,1.899780855628941,2.8567696139253442,2,0,3,1.908647767124208,1.899780855628941,0.00886691149526686,0.47235550036709917
362,0,2.158164416127248,2.1081406983819773,0.03682913031307195,2,8.061293526578813,1.8959598695395972,2.8559923878526337,2,0,3,1.912146642235466,1.8959598695395972,0.016186772695868767,0.4699535504357243
363,1,2.1564874594903385,2.098368580423837,0.03932032750669489,2,8.060335089260033,1.8919622905331217,2.8553535460066906,2,0,3,1.914915142721366,1.8919622905331217,0.022952852188244388,0.46953619166553995
364,1,2.1557854444551445,2.089991132093365,0.04179789195344084,2,8.059268024901751,1.8878423947676175,2.85478963631401,2,0,3,1.9171438903091111,1.8878423947676175,0.029301495541493527,0.47140775420315484
365,1,2.156135932017763,2.0832020754877925,0.044306808295418366,2,8.058073510571553,1.883662943006262,2.8542241682713354,2,0,3,1.9191087686148114,1.883662943006262,0.035445825608549475,0.4754787695527054
366,1,2.157622593909343,2.0781513896772568,0.04689801927383979,2,8.056716796607638,1.8794902453281224,2.853593969315875,2,0,3,1.921049770150919,1.8794902453281224,0.04155952482279679,0.48130685457307065
367,1,2.159997356504616,2.074724088329059,0.049550760204273576,2,8.055202367958298,1.8753550515380708,2.852880225790463,2,0,3,1.923059574104761,1.8753550515380708,0.04770452256669022,0.4881382568594689
368,1,2.1626241848725494,2.0725369298085408,0.052144467233432475,2,8.05359592185257,1.8712520808557687,2.8521140401271685,2,0,3,1.925068454156042,1.8712520808557687,0.053816373300273446,0.49507789996957796
369,1,2.1650527282196586,2.0712847800996164,0.054599126518822184,2,8.051953178834694,1.8671421003563653,2.8513315474695062,2,0,3,1.92699647639878,1.8671421003563653,0.0598543760424145,0.5014133994503401
370,1,2.1670505784424536,2.070754732098231,0.056886901700809525,2,8.050307586973446,1.8629009725107442,2.850570890475151,2,0,3,1.928750829748141,1.8629009725107442,0.06584985723739689,0.5066588466474224
371,1,2.1684844024516923,2.0707672753092385,0.05899987053376698,2,8.048677837052878,1.8583061604032776,2.8498822569527418,2,0,3,1.9301887212471225,1.8583061604032776,0.07188256084384492,0.5105075539840694
372,1,2.1697123364203446,2.071777630248133,0.060830922321494216,2,8.046904263253209,1.8528906166480017,2.849302399324033,2,0,3,1.9309647759802697,1.8528906166480017,0.07807415933226791,0.5132432695287643
373,1,2.170690371005401,2.0736111470984153,0.06240348477509317,2,8.044972956045669,1.846518370882141,2.848889555350364,2,0,3,1.930939728786392,1.846518370882141,0.08442135790425098,0.5148091930500188
374,1,2.1714027040147026,2.0760971299995816,0.06375332267760493,2,8.042865249728482,1.8393812122644504,2.8486866543454847,2,0,3,1.9300931975017708,1.8393812122644504,0.09071198523732038,0.5152649168856313
375,1,2.1718557473669886,2.079074339766274,0.06492560312079658,2,8.040564765301957,1.8319571503368173,2.848719092909213,2,0,3,1.9284837267728314,1.8319571503368173,0.09652657643601414,0.5148064462544872
376,1,2.1720757569489653,2.0824028872213574,0.06597184250329073,2,8.03805883338406,1.8248082683842053,2.8489946592895796,2,0,3,1.9261489758006562,1.8248082683842053,0.10134070741645085,0.513800366854637
377,1,2.172107849916813,2.0859833401590877,0.06694786136982621,2,8.035343137429889,1.8184414389062742,2.849495510388519,2,0,3,1.923110610125717,1.8184414389062742,0.10466917121944286,0.5128105326541176
378,1,2.17200929772991,2.0897612127097194,0.06791613933634036,2,8.032355784590951,1.8132407673024291,2.850053511201559,2,0,3,1.9194744963431918,1.8132407673024291,0.10623372904076267,0.5125894933765318
379,1,2.171850667833386,2.0937297946717797,0.0689472202571747,2,8.02906981236681,1.809479503770151,2.8505306389676366,2,0,3,1.9154914756357766,1.809479503770151,0.10601197186562561,0.513981213272355
380,1,2.1717163935207084,2.097914213692073,0.07012202234171279,2,8.02555260515496,1.807336265583873,2.8509611025659374,2,0,3,1.9114740408466175,1.807336265583873,0.10413777526274459,0.5177352343304816
381,0,2.171704964588702,2.1023328899702465,0.07152872105231682,2,8.021799758217314,1.8069077195531593,2.851271026456354,2,0,3,1.9076910208561424,1.8069077195531593,0.10078330130298296,0.5242225316709709
382,0,2.1719281135977457,2.106970780942707,0.07325756225542954,2,8.017808643065202,1.8081738601325728,2.851417381007204,2,0,3,1.9042957840188635,1.8081738601325728,0.0961219238862907,0.5333230484422653
383,0,2.172476175303315,2.1117236569163094,0.07539300927298154,2,8.0135985140895,1.811021294931366,2.851382774548341,2,0,3,1.9013575162893188,1.811021294931366,0.09033622135795272,0.544434518619337
384,0,2.1734128302335796,2.115523029895335,0.07799980774611892,2,8.009200028729152,1.8151729381885946,2.8511750942703147,2,0,3,1.8988299101940593,1.8151729381885946,0.08365697200546485,0.5567351371269551
385,0,2.1747734170142246,2.112602864787536,0.08111428826108656,2,8.004642557107577,1.8201064619850396,2.850830733003618,2,1,2,1.896523684895624,1.8201064619850396,0.0764172229105845,0.5693905420933116
386,0,2.1765681609551786,2.1103955409897392,0.0847421816710904,2,7.999936876918997,1.8250466935285978,2.8504109485038795,2,1,2,1.894104773186281,1.8250466935285978,0.06905807965768318,0.5817210929532739
387,0,2.1787890274272765,2.108902636814875,0.08886362018885319,2,7.9950708021380095,1.8290684030368953,2.8499960861491807,2,1,2,1.891135381519835,1.8290684030368953,0.06206697848293963,0.5932297421272368
388,0,2.181417869097224,2.108090759856225,0.09344123401689519,2,7.990018985695843,1.8315193025225802,2.849656084636776,2,1,2,1.8872716053555876,1.8315193025225802,0.05575230283300725,0.6035993321615838
389,0,2.1844243995445467,2.107896268379848,0.09842271658539006,2,7.984768990315224,1.8324442043258669,2.849424558974605,2,1,2,1.8824506547909134,1.8324442043258669,0.05000645046504659,0.6126562031577663
390,0,2.187770743963753,2.1082440047237454,0.10374148945461702,2,7.979328206042782,1.8325505879662582,2.849299904007028,2,1,2,1.8768375261007932,1.8325505879662582,0.04428693813453499,0.6203654343888185
391,0,2.1914130154456997,2.1090464472178407,0.10932049718418481,2,7.973719156065188,1.832735173190881,2.849270143656648,2,1,2,1.870577796220924,1.832735173190881,0.03784262303004304,0.6268301776482592
