Step,Fe-N94_dist,Fe-N95_dist,Fe-N96_dist,Fe-N97_dist
380,2.2843465088333215,2.1325251261728333,2.097914213692073,2.1720797253846054
381,2.2887854695070606,2.1277627528752068,2.1023328899702465,2.167938746002293
382,2.2936296728376355,2.123233555841153,2.106970780942707,2.163878444769488
383,2.299125185784747,2.119102342269691,2.1117236569163094,2.1599535162425134
384,2.3054805749676017,2.115523029895335,2.1164294098905194,2.1562183061808606
385,2.3128510443028363,2.112602864787536,2.1209051018166063,2.1527346571499204
386,2.321330811152642,2.1103955409897392,2.1249907912952386,2.1495555003830944
387,2.3309514878628885,2.108902636814875,2.128574259049005,2.146727725982338
388,2.3416925069337022,2.108090759856225,2.1316078594319867,2.1442803501669836
389,2.3534754701291636,2.107896268379848,2.1340973379112227,2.142228521757952
390,2.3661711165262997,2.1082440047237454,2.136098567236864,2.1405692873681015
391,2.3796105583959055,2.1090464472178407,2.137716477855849,2.139278578313205
392,2.3932785474108234,2.1096743022860687,2.1390259840762633,2.1382965396794544
393,2.406978146549357,2.1100500127306314,2.140231298184876,2.13759765685931
394,2.420524426043748,2.1101187602040907,2.141575238895206,2.1371497647387825
395,2.433751391271014,2.1098547882945695,2.143334174614721,2.1369117767695625
396,2.446522007126039,2.109276970271004,2.1458017682616215,2.1368378105766355
397,2.4587345016439426,2.1084500890337505,2.1492587789672624,2.136873536118085
398,2.4703210964655264,2.1074726943037856,2.1539242862002497,2.1369616549176893
399,2.4812465619751043,2.106438020842157,2.159899482766256,2.1370379027845368
400,2.491505146336891,2.1054114849331964,2.167152694820561,2.1370363664146206
401,2.5011149086813136,2.1044090991967783,2.1755301365359703,2.136887951225619
402,2.510083878784023,2.103430270691321,2.184777827824639,2.1365282215890176
403,2.518508661386086,2.1024356379035094,2.194705830710465,2.135901611399227
404,2.526461595050273,2.101403834252742,2.2050999575607646,2.134967206147959
405,2.534012765802358,2.1003285494546313,2.215770433341036,2.133703544867409
406,2.5412224005275106,2.0992225378486857,2.2265555942322406,2.1321149719933548
407,2.5481360787973415,2.0981166585158353,2.2373240443823184,2.130230723237652
408,2.554780800406063,2.097064865473671,2.247974995281011,2.1281087824296527
409,2.5611622908825677,2.09614246643454,2.2584322674467905,2.125823233579911
410,2.5672687091991993,2.0954545603381054,2.2686479776804407,2.1234632285828674
411,2.573076566463681,2.0951276770024525,2.2786015825043053,2.1211179607315414
412,2.578553490471256,2.0953084788202716,2.2883080107435836,2.118872985433649
413,2.5836555057643293,2.096140458869344,2.2978086337135015,2.1168033488156976
414,2.588331372663821,2.097729992787621,2.307171512751687,2.114971890413768
415,2.5925262387681296,2.100100907343646,2.3164823065886977,2.1134284212204184
416,2.5961845192312567,2.1031720805613014,2.325795178845959,2.1122083314245534
417,2.5992565566073527,2.106776258602489,2.3350876958255196,2.111336350008021
418,2.6017070556440274,2.1106975810376163,2.3442106605915716,2.1108253063569165
419,2.603523354210191,2.1147210197432016,2.352892062081664,2.1106805303757805
420,2.6047233891290085,2.118650915566027,2.360774013448157,2.110894185087041
421,2.6053594707154337,2.1223288510866487,2.367483134417432,2.1114440632271636
422,2.605660122089501,2.125996637941037,2.372722001812198,2.1121592952319594
423,2.605731881613175,2.129591920836374,2.3761867770590466,2.1129798169289016
424,2.6057027048719066,2.1330867325879983,2.3776618719769558,2.1138336600041754
425,2.605727808643047,2.1364181419342065,2.3770258988990247,2.114613104581197
426,2.605950536844027,2.139528010087348,2.374289945745583,2.1151884633368025
427,2.606480644460759,2.142402689072675,2.3694379248112662,2.115358971968422
428,2.6074551293948574,2.1451790860448043,2.362625678705481,2.114956185998927
429,2.608858699513514,2.1478899682708366,2.354038660065928,2.1138017857800344
430,2.610767228533656,2.1505335420808906,2.344087601596348,2.111675459830997
431,2.6132383184876296,2.1531311826274857,2.3332572830099645,2.1083958671038516
432,2.6162484729232642,2.155552014723334,2.322100913223698,2.103894840992142
433,2.6198111603831777,2.1576677339797796,2.3112281895722435,2.0980372030561814
434,2.6239224010219684,2.159308987285119,2.301119265414931,2.0907316581248034
435,2.628559783246963,2.1603157068275185,2.2919910997132535,2.08193770364107
436,2.6336773087456047,2.1605535955042012,2.2837658875433124,2.0716561642009927
437,2.639206719212503,2.159936364390164,2.27618863374528,2.059925940941841
438,2.645058025137506,2.1584144019702585,2.2689769286745016,2.046831911208918
439,2.651139104223197,2.1559837657387333,2.2619393881939667,2.0324879317184386
440,2.657321055640448,2.1526738150014952,2.2550063552328625,2.01707442865225
441,2.6634867062861702,2.148579168622224,2.24836089427905,2.0008837716744696
442,2.6696953726869026,2.144160686571474,2.2425864904610315,1.9842549313236355
443,2.675643495548089,2.1392390427106815,2.237698090968404,1.9674897553950044
444,2.6809733017690274,2.1337290306568932,2.233372448292045,1.9507604866823587
445,2.685389900380582,2.1276045041111185,2.229483264252931,1.9343296148840996
446,2.6888270668961214,2.121219463392825,2.2262603143141715,1.9182824604076132
447,2.6911226995594615,2.1147218855416083,2.2236637587632977,1.903454556074009
448,2.6921872151056636,2.108162070846897,2.2218584722326074,1.8901449158580441
449,2.6918370105385803,2.1010811259878435,2.2210044516764618,1.8782536421543823
450,2.6901355614695297,2.0934654427536263,2.2213514000309313,1.8678977193890074
451,2.687177673130424,2.085567097650813,2.2230394976735197,1.8592928803940092
452,2.6830702402579942,2.0772898828203,2.226258086783156,1.8525813521846572
453,2.6779554676781907,2.0685344216064774,2.2311469408387588,1.8478385938899735
454,2.6720141912807134,2.059241465979252,2.2377981885520515,1.8451012729714167
455,2.6654549367755873,2.0493898231692156,2.2462220745795354,1.8443573586415107
456,2.658499014415598,2.038992899623822,2.256311638736868,1.8455370135034048
457,2.6513763453406924,2.0281139616540926,2.267839850701332,1.8485356111475448
458,2.644314701265985,2.0168619638150775,2.280466120752642,1.8531967832734513
459,2.6375280929603946,2.005398760167827,2.293780329130298,1.8593104034487984
460,2.631204252304082,1.9939530183214602,2.3073521332757743,1.8666219430134932
461,2.6254984321843544,1.9828244330090983,2.3207786701472046,1.8748392345683342
462,2.620617580779532,1.97199025941785,2.3340179162981847,1.8838977169958557
463,2.6166135504351744,1.9618393057903438,2.3467928184004845,1.8934275559246885
464,2.613483990287938,1.9527640159091044,2.3588945711058384,1.9030383815932221
465,2.6111804338327866,1.9451274283059454,2.3701805470386232,1.9123468217647153
466,2.609605554303437,1.9392209293145153,2.3805653316607827,1.9210173594544757
467,2.6086265144344365,1.9352337474169867,2.3900227505968856,1.9287935481575451
468,2.6080885430499654,1.9332679467920875,2.398574682888606,1.9355075008062188
469,2.6078280046369344,1.9333548185651837,2.4062838791814034,1.941074635058901
470,2.6076771968251946,1.9353557498532823,2.413296197828381,1.9455167951846604
471,2.60753416683917,1.9390288270852911,2.419880365511474,1.9488931463087844
472,2.607068075929502,1.9443621465145626,2.4261176228684116,1.9509954520888815
473,2.6061594537985195,1.9507792795989904,2.4321452534356793,1.95219600752214
474,2.6050068667235777,1.9588169949037804,2.438210525406863,1.9525520213404257
475,2.603583702408568,1.968130081520115,2.4446364752475396,1.9521588618861974
476,2.601630534967362,1.977530971663431,2.451742807270078,1.9511604876854836
477,2.5991432761638675,1.9866631538285828,2.4596100592946635,1.9496652560868846
478,2.5963871212326777,1.9960199838021289,2.468051054600407,1.9477261428606
479,2.593364518038043,2.005301459863133,2.4768093379660425,1.9455022963115771
480,2.5898045753100325,2.0134800524155767,2.4856022281155674,1.9432603533209074
481,2.585695258549097,2.0203830068726,2.4940724005223305,1.9412100304429243
482,2.581279670789726,2.0259797627728844,2.502238799849203,1.939557101189331
483,2.5764763337870935,2.0302432371211445,2.5097737205917006,1.9386517568958066
484,2.5712553270795353,2.033079300256935,2.516453999384096,1.9386902440773441
485,2.5655766374141953,2.034306065073846,2.522164545013905,1.939859991472937
486,2.5593293735006584,2.03370303614879,2.526752070798425,1.9423064999937327
487,2.552355373875095,2.0308693517767447,2.5301811739770645,1.9461391853672068
488,2.5445944192922165,2.025601749220429,2.5325716442274437,1.9513813040395023
489,2.5360706353314564,2.018009269089179,2.5341552133822565,1.9580235972841842
490,2.5267499855413096,2.008280552050325,2.5351836667356467,1.9659722548948755
491,2.516517286142091,1.9966481433412802,2.535931281592541,1.9750645796625086
492,2.505641462990375,1.9843578763753356,2.5367181918990394,1.9849473007600344
493,2.4940065159900904,1.9715677480612515,2.5381509762982906,1.9953164930325742
494,2.481490990257231,1.9585975074355746,2.540476379343016,2.0059818691010802
495,2.4679515296750774,1.9459635291518431,2.5436675983605674,2.016661422469113
496,2.4534210908226175,1.9340946578954321,2.5476758871553478,2.0270254874421014
497,2.438002388683548,1.9232791083336487,2.552265934351554,2.036746231514369
498,2.421871305665073,1.91363738496946,2.557086306676563,2.0455251563253136
499,2.4052714657598955,1.9050922415817853,2.561764045545077,2.0531213936535373
500,2.3884934552726587,1.8975184885423089,2.565925573923945,2.059342828268303
501,2.371865748695089,1.8908757484147045,2.5692289675237445,2.0640582176477724
502,2.3557790893275414,1.8854274093934515,2.571397030623935,2.06720617305612
503,2.3405850291722086,1.8814073531876319,2.5721950700474836,2.0687968550404436
504,2.32660809182992,1.8790497606752996,2.5714553564458495,2.0689140750158064
505,2.314125322243182,1.8785349100513449,2.5690876607543447,2.06770911340575
506,2.3033505688053473,1.8799564125925639,2.565099039668613,2.065396517779958
507,2.2944297146791777,1.8833240957207271,2.559617174354065,2.0622373938970586
508,2.2874285065689914,1.8885611365183053,2.552908623103392,2.0585279011400717
509,2.2823439196160007,1.8955222708024575,2.545379735212711,2.054579343104115
510,2.279103705052834,1.9039957257749132,2.537534647941363,2.05070583096015
511,2.2775731353238604,1.9137074837776247,2.5298746573508124,2.047205859015678
512,2.277855383367009,1.9254086778093806,2.522628686525037,2.0445155948996527
513,2.2796246310620725,1.9386151009573689,2.516045853538382,2.0428822432824236
514,2.2826006757032125,1.9527627736746644,2.5100019442200345,2.0424843287319763
515,2.2864714356495144,1.9672646902639304,2.5041924786474046,2.043444829063054
516,2.2909124360633677,1.981575386469631,2.4982702416572518,2.045822377394966
517,2.2956066836383804,1.9952768592571357,2.4919396463574452,2.04961875182359
518,2.3002659660096447,2.0081172137550984,2.4850078176154846,2.0547902890735448
519,2.3046362207153095,2.019953470149957,2.477388436921887,2.0612554628027744
520,2.308492200415372,2.030680411005884,2.469095774148581,2.0689005378239886
521,2.311629079818709,2.0401653795179158,2.4602227487622272,2.0775899797296398
522,2.313886194038594,2.0482646382763114,2.4509339759460778,2.0871750486363156
523,2.3151505958158873,2.0548661047444403,2.4414918197456696,2.097519797504259
524,2.315363750175117,2.05992217815791,2.43224105058799,2.1085036730538826
525,2.314515034601206,2.0634651635133987,2.4236027714684916,2.1200109179163915
526,2.312634237192285,2.065602654097513,2.4160534570209644,2.1319367881307323
527,2.309781343266784,2.0665088223959347,2.410093617452668,2.1441717607417967
528,2.306047614024366,2.066402634198462,2.406192390195151,2.156602910907816
529,2.3015492591471927,2.0655254433960133,2.4047057155661724,2.169110788883573
530,2.2964201101576522,2.0641193344797473,2.4057982149277644,2.1815730420003265
531,2.2908006546398583,2.0624387716565287,2.4094203453275966,2.193866405664122
532,2.284845195735426,2.0607426120573193,2.4153360342467067,2.205882027412033
533,2.278703135431912,2.0592471387220974,2.4231935711947155,2.2175173440148748
534,2.272518342160987,2.0581477247613393,2.432596766207969,2.2286903324126976
535,2.2664376963356383,2.0575924448960357,2.4431454625246727,2.2393619961600266
536,2.2605931474902423,2.0576756741964672,2.454463788428935,2.2495244893784196
537,2.2550978617999062,2.0584385213150047,2.4662126404191183,2.259214923232178
538,2.250048530429975,2.0598907754680065,2.478088476106521,2.2685160153677044
539,2.245510239164189,2.0620227640655497,2.489816949099976,2.2775395017121265
540,2.2415210089648476,2.0648136490788116,2.5011514826549535,2.2864187986162694
541,2.238089482753578,2.068234958112158,2.511873062404437,2.295297342970786
542,2.234973708712762,2.0715216270754357,2.5217359079333828,2.3039154311370487
543,2.2321596421547834,2.0746822194949925,2.5306069242720146,2.312431181597054
544,2.229640625488428,2.07774029198884,2.538406046110063,2.3209975478518965
545,2.22742489934764,2.080728900406123,2.5450987485624195,2.329750540302245
546,2.2255372465483076,2.083685754858572,2.5506665894820366,2.338806795937518
547,2.22401767803613,2.086649243020852,2.5550739295052645,2.3482722458625265
548,2.2229322956952884,2.089638823292181,2.5582177470929404,2.3582415946609685
549,2.2223575707817993,2.0926460922235814,2.559945687929721,2.3687948504540457
550,2.2223675760005466,2.095610793723207,2.5601056950382945,2.3799932905720285
551,2.2230262098587183,2.0984139369890387,2.558615655741594,2.3918787547065348
552,2.2244113310101437,2.1009145492552217,2.556026737562097,2.404505463228264
553,2.2266011865598037,2.103004942225976,2.552247818047933,2.417886082886937
554,2.229628813387751,2.1049687834081494,2.5473212455382015,2.432178921557664
555,2.2334396321177703,2.1066306382420397,2.5415743112123255,2.4473078657073097
556,2.2379436451742074,2.1074333873313007,2.535660925962531,2.4630013048926935
557,2.2430202044896888,2.1072642669152923,2.5299676188023557,2.4791135238221385
558,2.2484718826889085,2.1059729211692555,2.5247761955737587,2.4953972301537197
559,2.2541622475332557,2.103578201398785,2.5206431497802773,2.511655843853144
560,2.259960988092155,2.1001788926156566,2.5181673933198745,2.527706595174547
561,2.265690559700625,2.095854546547819,2.517841276780259,2.5433500808025915
562,2.2711992552690914,2.0905736602529266,2.520084613337798,2.558302973525295
563,2.2763191320638083,2.0844867550933146,2.525127299949096,2.5724793875260725
564,2.280891909185399,2.0777747284291364,2.532972267788537,2.5858761774828993
565,2.2847217192268454,2.0705736921596603,2.543330171571478,2.5985139694717576
566,2.287588949127743,2.0630121719083374,2.5557068963927354,2.6104635172208397
567,2.289362319973531,2.0553874816242614,2.569625635098355,2.621939449678009
568,2.289919176507239,2.047870542529536,2.5845115648446404,2.63303031257077
569,2.289190852634011,2.0406680755396147,2.59984334980853,2.6438177664194726
570,2.287176634255936,2.0339993104113505,2.615170309909506,2.6543587340626873
571,2.2839659547134477,2.0280660416356797,2.6301237658279977,2.664682298564177
572,2.2797421176611556,2.022967016987679,2.644446924831575,2.6747277935009
573,2.274710954560959,2.0188859984921548,2.657979395318408,2.6845288011843573
574,2.2691477074133317,2.0159222032026896,2.67066664883823,2.694035309019467
575,2.2633311605523896,2.0141477136765333,2.6825726901959532,2.7031807173794995
576,2.257516844890197,2.0136067063879373,2.693862447908485,2.711885616328727
577,2.2519217672539322,2.014318563450205,2.7047786247495003,2.7200610015863296
578,2.2467222479346143,2.0162765561744114,2.7155761274894616,2.727611455355295
579,2.242039844911116,2.0194400735264773,2.72646518948869,2.7344298876541067
580,2.237956240510136,2.0237463334432353,2.7375394256421406,2.7403973381552005
581,2.234529688969495,2.0291238474233473,2.74873857612136,2.745382081989647
582,2.2316765225258335,2.035600942356207,2.7598444674044393,2.7492643395705088
583,2.22937712611444,2.0430719580570416,2.7705702108655497,2.7518765972555457
584,2.227587193488151,2.0513919312495874,2.7805984223891986,2.7530624773263974
585,2.2265909382140237,2.0604378349906725,2.789939103712488,2.752718570261798
586,2.22640926209386,2.070468359211834,2.7984345361042764,2.7507866860065513
587,2.226980652785483,2.0811189036800184,2.8058857972245734,2.7472523220018026
588,2.2282714300807807,2.092065487827397,2.812303326012422,2.742212466058969
589,2.2302428273316317,2.10299314083352,2.817775372173818,2.735856159497992
590,2.2328489473239204,2.1136213990901402,2.8224562502906982,2.728447829026294
591,2.236031707080035,2.123719857548268,2.826572366744422,2.720306559085195
592,2.239598376832821,2.1328070353521604,2.8302771545496204,2.7117087198869707
593,2.2437666055549945,2.1409983811077176,2.8339404996645845,2.7031702317976816
594,2.2481941592859096,2.148052996021911,2.8382683553783177,2.694828607389831
595,2.2528689346099346,2.154140289763699,2.843479925343511,2.687070748274526
596,2.2576783162178633,2.159260628447154,2.8498535079142977,2.680182053790298
597,2.2625096246771768,2.1634725923658698,2.8575027604103824,2.6744215277231147
598,2.267257789020941,2.1669037380385197,2.866341011529375,2.670015909626578
599,2.271825443156197,2.169738951927461,2.8760938072984152,2.6671585626922143
600,2.2761318929784635,2.172201274079477,2.886370571285734,2.6660049157129273
601,2.2800992004973923,2.1744748814664607,2.8967523194084652,2.666676632478684
602,2.283432401566397,2.1763514176241694,2.9069625183154746,2.669210355485845
603,2.2860565787095433,2.177784384027986,2.916664581737756,2.673649618354421
604,2.287902237721759,2.178606214613566,2.9256028789276773,2.6799834081245923
605,2.2889067271788894,2.1785915787655092,2.933611219171055,2.6881399188070914
606,2.289006779727765,2.177518509127428,2.940588847730524,2.6979885612958467
607,2.2881575660737132,2.175243656253427,2.9464922686588104,2.7093395543298655
608,2.2863295422493826,2.1717153237722386,2.9513289715521065,2.721948136179876
609,2.28351675067379,2.1669678711932057,2.9551641667068353,2.7355174048244497
610,2.2797417700596845,2.1611026262475144,2.9581218488546335,2.749691294444979
611,2.2750597402250405,2.154275166996831,2.9604048040045674,2.7640689662819637
612,2.269559477134885,2.146680127737405,2.962291126591806,2.7782150272376294
613,2.2633772450593765,2.1386182551550617,2.9641240545827063,2.79173417925601
614,2.2566844729084656,2.1304193881068936,2.9662521786114993,2.804261687512364
615,2.2496708609884246,2.1224167581210827,2.9689472217450024,2.815501505562041
616,2.242542005453915,2.114982736653732,2.9723149558998307,2.8252596738187585
617,2.235504570439865,2.1085046666833187,2.9762650650340454,2.83345016150303
618,2.228751102967754,2.1033154688089684,2.9805474598246597,2.8400836148015274
619,2.2224577910219563,2.0996969271729706,2.9848419431523636,2.84524735010968
620,2.216771311101278,2.0978282345340373,2.9888437356405175,2.8490887042098105
621,2.2118046477003546,2.0977438473958343,2.992322121311131,2.85179078326066
622,2.20763754148824,2.099315515033,2.9951422310393108,2.853543881848406
623,2.204321675717543,2.1022763279792787,2.9972711678929906,2.8545364195326863
624,2.2018749119306156,2.1062760690296716,2.9987786004434174,2.854946089213149
625,2.200291642793492,2.1109333853737042,2.9998334531312008,2.8549344850000193
626,2.1995492516861748,2.1158872576196424,3.000690014069654,2.8546459898336116
627,2.199607883951565,2.120814814133736,3.0016735665368857,2.8542066927065655
628,2.20041832188277,2.12545476125364,3.0031510762903832,2.8537232497463907
629,2.201928195866972,2.1296120438234514,3.0054987538432245,2.8532826360441597
630,2.2040845361872043,2.1331568592611134,3.0090561804803,2.8529517773660356
631,2.2068372061767745,2.136018830362163,3.014086229990537,2.8527821642140307
632,2.210129327225711,2.1379004162021054,3.0205314448997393,2.85263293952119
633,2.2139115731214214,2.138710709761968,3.0283735911627154,2.852511805493423
634,2.2181146809915844,2.1383296230069013,3.037452959918647,2.8524212319313103
635,2.2225011365560996,2.1371847914880915,3.04776221317369,2.8525484575061326
636,2.2275867459028325,2.135799295776984,3.059081462670036,2.8529035761060397
637,2.233228004275482,2.1342595916242573,3.0712474835265917,2.8535148289780117
638,2.2385890316132535,2.1321962003073476,3.0841674190107544,2.854468191968683
639,2.243383361960527,2.12938400840231,3.097702557250072,2.855840574363311
640,2.248179295070487,2.1267722965341473,3.1118405967268314,2.8576875671964603
641,2.252777660956359,2.1245288115833283,3.1265685595142836,2.8601367554863506
642,2.256351049451479,2.121906072927034,3.141818386483474,2.8633525741082675
643,2.2588714784488637,2.119858911350825,3.1577841710066794,2.867544310957068
644,2.2601686562838075,2.1185458357078297,3.1744949029064258,2.872865840791554
645,2.260145868432936,2.118082279398548,3.1919590101159976,2.879420175200189
646,2.2587621663172004,2.1185588560788595,3.2102003032317494,2.8872905602487746
647,2.2560213216346314,2.119990818973423,3.2292529897602043,2.8965301636857586
648,2.2519516493198446,2.122243866746769,3.2491292719529428,2.907144774372239
649,2.2466087748245664,2.1250564982148923,3.2697606771633723,2.9191026637964237
650,2.240066171521139,2.1280722058000077,3.290932778730135,2.932325000063124
651,2.2324346115272613,2.13095316496465,3.312271585418786,2.9467075793965165
652,2.22404317353903,2.1334503724965606,3.333288456817785,2.962211115464913
653,2.2150479074280454,2.1356988242278647,3.3535335882651345,2.978683685034073
654,2.2057806802477273,2.1376822900137618,3.372440596051109,2.9959034557802933
655,2.196433524796924,2.1393552139920518,3.3896030537528445,3.013687276584036
656,2.187009716962239,2.140552869337492,3.404741522227375,3.0318722487798104
657,2.177860169435165,2.1415488346494964,3.4175927586113586,3.0502402166658285
658,2.1695676000998634,2.142466161899665,3.4280322302834034,3.068529951957698
659,2.1619185984986924,2.143533896060584,3.43600320695143,3.0865891014623443
660,2.155051172919213,2.1449648993642314,3.441592019387454,3.104228972275215
661,2.1490799181822045,2.146978325821567,3.4450213388975013,3.121270409741192
662,2.143727422297748,2.149212653832069,3.4466247626804183,3.137499085671614
663,2.1390581974310336,2.1519141567055304,3.446860278085654,3.1527397222159523
664,2.135199639537286,2.1552674893472656,3.4462470169716335,3.166862534298679
665,2.1321998819260237,2.159360987447255,3.445162588673677,3.17974405879824
666,2.129980080941258,2.164191380609575,3.443696103104545,3.1913028581429868
667,2.1285402838676735,2.1694837847446156,3.4416093294084975,3.2014222397895495
668,2.1281804704007676,2.1757335280236045,3.4384085572157534,3.210166329219258
669,2.1288685673430443,2.1828827840397786,3.4335227035758416,3.217565353717739
670,2.1303737748636924,2.190512332906661,3.4264364838846983,3.223644139970336
671,2.132945555833578,2.1987048112573535,3.4168079718907127,3.2285518328495018
672,2.1362750407749687,2.2071819439928735,3.4044812194572622,3.232447455699337
673,2.139913400035875,2.2157261401123765,3.389324467196562,3.2353741683563646
674,2.144085801282365,2.224584920980993,3.3713126691146447,3.2373992488941523
675,2.1489686278355,2.2336675157437327,3.350570734017958,3.238543164485041
676,2.154625806213602,2.243109106902476,3.327335291267064,3.238906131758246
677,2.161046345369417,2.2527963022941666,3.3019569265012287,3.238530897405301
678,2.1679970697493034,2.262425765400261,3.2749335977519434,3.237483304530214
679,2.1756211720271987,2.2717498071917404,3.2468457453453063,3.235748337068051
680,2.184006092571579,2.280939990465526,3.218299772022417,3.233367177697547
681,2.193302586174344,2.289936417239844,3.189844591808188,3.2303497468658215
682,2.202729781947136,2.298086111785747,3.1618298852259334,3.2267073456008144
683,2.212298675712716,2.3054084101381167,3.1344594857020214,3.2225487917542655
684,2.2222905430941067,2.312154208620448,3.107679767593501,3.2179106005145512
685,2.232837841346683,2.3185635027200098,3.08146717645799,3.2129363631237338
686,2.2440429896375704,2.3247405760155555,3.0555660909080458,3.207611289678149
687,2.255787449770004,2.3307155742546,3.029824347446009,3.2020022044148706
688,2.2674675477443964,2.336175250182424,3.0042931636058046,3.1960977480526043
689,2.2793901270558194,2.341266504447491,2.9791381838644773,3.1899915524197593
690,2.2914147619300604,2.3462191074491874,2.9543511461971885,3.1837280850681986
691,2.303381401905342,2.3510745637083628,2.9300662358494347,3.17732248271873
692,2.3149780110259783,2.3556189597593415,2.9065979397661272,3.17079340537782
693,2.3260037242189724,2.359834331315697,2.8841888478168967,3.1641536224838847
694,2.336333982654259,2.3637791735141893,2.8630956842392967,3.1574163765423466
695,2.345814409526587,2.367482153587944,2.843539046224874,3.1505876402587
696,2.354407111944261,2.3711084724595004,2.825783279933659,3.1436438456054545
697,2.3620159656346926,2.374844717070811,2.8101142157727264,3.1366323479106786
698,2.3685340233319034,2.3790198482638063,2.796598370796195,3.1296481678393757
699,2.373955863152943,2.3836458579197024,2.785039689941037,3.1226560182687733
700,2.3784053390915885,2.388951955134303,2.775554835265508,3.115754277969563
701,2.381986532478186,2.3950180585680707,2.7682285057875626,3.1090715064763876
702,2.3846102502581408,2.4014520021539036,2.762645347122187,3.1026330305959613
703,2.3863177446128976,2.4081469314765234,2.758340735529658,3.0964766292951547
704,2.387243452999289,2.414965712826934,2.7548284914090906,3.0906604320691726
705,2.3876970518430634,2.4219662406270728,2.751792284217875,3.0852976237854275
706,2.388044980252324,2.429166781523161,2.7489650090944093,3.080421591318678
707,2.3884806605345417,2.4363384054784705,2.7461307026040496,3.076085636851953
708,2.3892391474122996,2.443224496895113,2.7429995076310707,3.0721726235499873
709,2.3905316022485565,2.449972117989537,2.739444893388776,3.06874357106168
710,2.3927199260666905,2.456358852490566,2.7352511439800105,3.0656399703287276
711,2.3960633851554345,2.46248098598572,2.7308716298197537,3.0628758641468994
712,2.400586476052087,2.4682520404822026,2.726578301216036,3.060360463284059
713,2.4063991721975313,2.473864999577191,2.722770310480242,3.0580072342679876
714,2.4135200087031317,2.4794865965453172,2.7198616502442126,3.0557313000865127
715,2.4218897952771723,2.485217383310782,2.7181705042906787,3.053433411547531
716,2.4313706024270294,2.491111568022617,2.7178592650677778,3.051021199703891
717,2.441764513419708,2.497149070014778,2.71885500890907,3.0484148586161104
718,2.4528228115021258,2.503189807309309,2.720830572296225,3.045531489533381
719,2.464272138627235,2.5090705620550398,2.7233577433885547,3.0423054087384123
720,2.4758422767093786,2.5146507277934207,2.7260164841759895,3.038696024516319
721,2.4872787024120124,2.5197853177202614,2.7284370042989963,3.0346749131711697
722,2.4980962312784647,2.5241131731537365,2.730200887333207,3.030159066568071
723,2.5081481312450897,2.527632407893561,2.7311776587109433,3.025188005744999
724,2.517317716316271,2.5301797955226375,2.7311944359276352,3.019841229131367
725,2.52557957737748,2.5320955809436883,2.730287559538029,3.014213312298025
726,2.532792926511197,2.533294075410671,2.728550352863735,3.008364716879118
727,2.5390224420281986,2.5338329624000653,2.7260158202856797,3.0023601792375385
728,2.544221698096436,2.533800145261524,2.722857515209152,2.996287325529815
729,2.548120907974068,2.5332966276860396,2.719390774726045,2.990264141787243
730,2.5507160755565277,2.5323999888774433,2.7158634904409857,2.9843618981935696
731,2.552354187557818,2.531346691410191,2.7127560339745265,2.9786445715518615
732,2.5529110782024778,2.529833592167686,2.7103642124945075,2.9730885706167722
733,2.5526166155685774,2.5282365600094376,2.709364824245025,2.967804708773675
734,2.551600126078175,2.5266152426495854,2.709965717929866,2.9628773019148675
735,2.549945154598087,2.524969459023429,2.712101440432009,2.9583273055327397
736,2.5477274118209694,2.5233100459028566,2.7153876136551314,2.954144583331659
737,2.5450125836459496,2.5216755651622806,2.7192171653489585,2.9502809875091383
738,2.5418551061791126,2.5201174362305716,2.722913415350007,2.9466459796121414
739,2.5382982444731583,2.5186865060017714,2.725845566098359,2.9431028250396642
740,2.534377022721409,2.517426478729438,2.72748850739948,2.9394740853165957
741,2.5301217688732964,2.516381212671412,2.727440917677325,2.9355475154124995
742,2.5254018664204145,2.5155954784989194,2.7254670424614247,2.9310786668718993
743,2.520232980126137,2.515195023153447,2.7213869805881177,2.9258527129566554
744,2.5146707319693284,2.515366050256506,2.7151757669366736,2.9196556921030217
745,2.5087859119621267,2.5164371858580683,2.706956500624301,2.9123026137690506
746,2.5026723184715056,2.5188315239975014,2.696974212746534,2.9036479575701715
747,2.4964416921168016,2.523079551457517,2.685605283937775,2.893588077445302
748,2.4902187051531426,2.5297482449484203,2.6733454675725032,2.8820654090589364
749,2.4841406005586175,2.539308120941767,2.660786820084592,2.8690622284834
750,2.4783514259824417,2.5519869775462327,2.6485781038667557,2.8545944166331485
751,2.472996801930194,2.5676530153144643,2.6373643986763424,2.8387028850080607
752,2.4682168842145145,2.5860377339825207,2.627710517049467,2.8214758101478994
753,2.4641623862440682,2.606228672199051,2.6200060436967276,2.802943512718236
754,2.46097255436414,2.627406238516246,2.614386639970176,2.7832151399348466
755,2.458774626346971,2.648739401742555,2.6107671277967333,2.7624396898670964
756,2.457678742525852,2.6694651845766884,2.608928033913293,2.7408112577707584
757,2.457772894985359,2.6889334275391965,2.6086119393816296,2.718574316465615
758,2.4591173800768495,2.706664636663338,2.609581606018161,2.6960166721689385
759,2.461742023063205,2.7223803993072715,2.6116398815176622,2.6734526276766983
760,2.465640736427131,2.7360179060701326,2.6146350700386862,2.6512096287973166
761,2.470767967079487,2.7477061247243153,2.6184515444047607,2.6296090946530875
762,2.477093550482147,2.757842481325694,2.622974163825417,2.6090292272317264
